review,label
"kılları kolay kolay yakalayamyor, aynı yerden 10 kere geçmeniz gerekiyor. philips ısrarla bu tip ucuz ama son derece yararsız ürünlerle para kazanmaya çalışmaktan vazgeçmedi, ""nasıl olsa millet iade etmeye ve parasını geri istemeye tenezzül etmez"" mantığıyla. bu ürünle birlikte burun-kulak kıl kesici de almıştım indirimle, burun deliklerimin çevresindeki hassas deriyi kıpkırmızı yara yapıyor. yani onda da aynı mantık. hepsiburada'nın ""yılbaşı indirimi"" ile ettiğim sözde tasarrufun hepsi bu çöplere gitti, haliyle hb bana indirim yapmış olmadı! bir düşünmeleri gerekiyor bu durumu.",neg
çok kullanışlı değil,neg
çocuğuma aldım iyi almadığından şikayetçi,neg
bir jilet gibi değil. biraz uğraştırıcı ,neg
çok samimi söylüyorum bu yorumu sevaptır diye yapıyorum en ufak en ince tüyleri dahi almakta zorlanıyor el kadar alet canı yok.kesinlikle bir satın alıp kullanan olarak tavsiye etmiyorum ,neg
sağını solunu kesmiyor. çünkü neredeyse hiçbirşeyi kesmiyor. ,neg
maalesef ürün pek verimli değil. hem cildi tahriş ediyor hem de kullanımı kolay değil. ,neg
"uğraştırıcı, pratik değil.",neg
üzerinden on onbeş geçmeniz gerekiyor. ,neg
oda pek etkili olmuyor....,neg
5 yıldız verenleri hayretle karşıladım.,neg
arkadaşlar markaya güvenip aldım ama keşke başka ürün alsaydım.daha ilk kullanımda göğüs kıllarını alırken bıçağı inanın hemen körleşti.başlık keserken hemen doluyor ikidebir temizlemek zorunda kalıyorsunuz.almak isteyen alsın ama ben tavsiye etmem.,neg
beklenenen hemen kesim olsun isteniyor ama 30 dk uğraşıyorsun??,neg
"ürün çok güçlü bir cihaz değil ancak fiyat-performans açısından alınabilecek bir ürün diye düşünerek satın aldım. sorun ise bıçak kısmında biriken kılları temizlemek için çıkarılıp takılabilen plastik bir aparat (her tıraş makinesinde olur). o kadar gevşek ki tıraş olurken bile çok kolay bir şekilde düşebiliyor. henüz ürünü almamın üzerinde iki hafta geçmedi, bir yolculuğum esnasında çantamın içinde bu aparat yine yerinden çıkmış ve bir yerlerde kaybolmuş. garantisi var tabi servise götürüp anlattım durumu. onlar kontrol etti ve ürünün böyle bir yedek parçasının bulunmadığını, makinenin komple çöp olduğunu izah ettiler. ben de paşa paşa anladım anlayacağımı. daha bir iki kere anca kullandığım cihaz hurda oldu, param da boşa gitti. ",neg
aldığıma bin pişman oldum. kesinlikle hiçbir işe yaramıyor. burada olumlu yorum yapanları anlamış değilim. paranızı çöpe atmak istemiyorsanız uzak durun.,neg
"kesinlikle tavsiye etmiyorum. traş olana kadar akla karayı seçtim. kuru kullanımda bile kılları iyi almıyor, defalarca üstünden geçmek gerekiyor. ",neg
aldığıma bin pişman oldum hiç abartma yok özel bölgeler  için almıştım almıyor şöyle alır böyle alır değil basbaya almıyor ne yaparsan yap almıyor sonuçta para verdik ama almıyor biraz alıyor desem yok....,neg
"tasarımına ve kullanılan malzemeye sözüm yok ancak işlevselliği tam bir hayal kırıklığı. bazı ürünler şarjlı pillerle daha verimli çalışıyor, henüz denemedim ama umarım bu ürün de öyledir. öyle değilse boşuna aldım diyebilirim. ",neg
urun maalsef beklentılerın cok altında bır cıhaz daha dogrusu hıc ıs gormuyen cıhaz dıyebılırım...,neg
kesinlikle çok kalitesiz ve kılları tüyleri almıyor. paranızı sokağa atmak istiyorsanız alın...,neg
"ürün tam anlamıyla hayal kırıklığı.philips'e kesinlikle yakışmadı, paranızı çöpe atın daha iyi.",neg
işe yaramaz,neg
ürün elime çok hızlı ulaştı. ama performans berbat. doğru düzgün tüy almadığı gibi deriyi kıstırıyor. hiç güvenli değil. biraz kalın tüyleri hiç almıyor. üzerinden onlarca kez geçmeniz gerekiyor. philips ismine hiç yakışmayan kötü bir makine.,neg
beğenenleri anlamakta zorluk çekiyorum,neg
hiç bir işe yaramaz,neg
jiletten vazgeçmeyin,neg
ben kullandım çok da zorlandım,neg
özellikle etek altı traş yapamıyor,neg
onun dışında koltuk altı uzun sürsede alıyorsun,neg
vücut başarılı alıyor,neg
ama asıl istenen kısımlar yetersiz,neg
ben aldığıma pişmanım...,neg
benzer ürünlere göre verimi daha düşük oranda diyebilirim. beklentimi tam olarak karşılamadı. ,neg
kesinlikle tuyleri almiyor. paranizi cope atmayin derim. ,neg
"i̇nce alıyor ama çok takılıyor ve sürekli temizlemek gerekiyor, bu kadar övmelerini anlayamıyorum , acaba ben mi kullanmayı bilmiyorum ",neg
benim beklediğim gibi tek seferde tertemiz yapan bir ürün çıkmadı.yumuşak olan tüyleri alması çok zor.,neg
sertleşmiş kıllarda da çıkış yönünün tersine kesmeniz gerekmekte.,neg
ben başka model bakmanızı öneririm.,neg
ürün hiçbirşekilde kullanalımayacak kadar basit ,neg
"oldukça şık ama çok zayıf bir cihaz her bölgede işe yaramıyor özellikle reklamlarda göründüğü gibi değil, sporcu iseniz vucut kıllarını alacaksanız işe yarar ama hassas bölgelerde tam bir fiyasko, zaten pilli bir cihazın güçlü olması beklenemez, tamamen reklam ürünü iade imkanım olsa ederdim...",neg
tamamen vasat bir ürün. bir kere kullandım ve tamamen rezillik. kılları almıyor. kopartıyor ve bazen takılıyor. kesinlikle işe yaramaz. heleki bacak neyse ama genital bölgeler için tam bir fiyasko. ,neg
ssarışın olduğum için tuylerim de sarı hiç almadı doğru düzgün bıde kıpma yapıyor arada. ayrıca koltuk altında hiç bi işe yaramadı suyun altında ise iyice kesmez oluyo.. kısacası bana yarmadı bu ürün.,neg
i̇ki tip başlığı mevcut. i̇nce olan biraz iş görüyor daha uzun başlık tam bir fiyasko ben aldım memnun kalmadım. ,neg
"kuru olarak çok az işe yarıyor, ıslatınca, köpüklü veya değil hiç işlemiyor.",neg
"bir kaç defa kullanınca kılların çıkış yönleri şaşıyor, hiç kesemez hale geliyor.",neg
eski jilet yöntemine dönüş kaçınılmaz.,neg
beklediğim gibi çıkmadı çok zahmetli bir ürün,neg
yaramaz bence. aldığıma pişman oldum.,neg
merhaba cihaz dün elime ulaştı hemen kullandım fakat çok büyük bir beklenti içine girmeyin gür ve uzun kıllarda takılıp kalıyor tamamen almıyor kıl bırakıyor kısacası uğraştırıyor ya üst modele bakın yada hiç almayın birşey kaybetmezsiniz baya bir uğraşınca  eh işte  acıtma yaptı bende ayrıca bastırınca kıllar uzamadan kullanırım belki ıslak kullanımda daha iyi ama kesimi dediğim gibi kötü kesmiyor bıçakları sanki başlığı hemen kıl doluyor kesmiyor... ,neg
"cihazı aparatlarla kullanmayın. çünkü bunlar işe yaramıyor. hem tüy almıyor hem de aldıklarını biriktiriyor. bir süre sonra kullanılmaz hale geliyor. ben cihazla birlikte gönderilen iki aparatı da takmadım. elle gerdirerek cihazın kendisiyle traş olun. 3..lik aparat belki bıyık ve favori düzeltmede kullanılabilir. ancak, genel olarak bu cihaz, reklam ile şişirilmiş. tamamen aldatmaca. tavsiye etmem. ",neg
"yorumlara kanıp alayım dedim, paramı çöpe attım resmen. doğru düzgün kıl almıyor. kıllar cihazın başında birikiyor sürekli çıkarıp temizleyip öyle devam etmeniz gerekiyor. ayrıca tüm kılları birden almıyor yarım yamalak alıyor. 10 dakikalık iş 30 dkya çıkıyor.  böyle bir cihaza böyle iyi yorumlar ilginç doğrusu. ",neg
cihaz yarım yamalak alıyor... zaafiyet geçirip kıllarımın bir kısmı dökülmüş gibi oldum.. kısacası leopar desenli vücut isterseniz alın :) ,neg
kısa ve öz yazayım. bu araç beklediğiniz işi yapabilecek bir araç değil. 1 saate yakın sinir harbinden sonra attım gitti.,neg
kılları doğru düzgün almıyor. ayrıca deriyi de soyuyor. philips gibi markadan bu kadar kalitesiz bir ürün beklemezdim.,neg
ortalama bir ürün. traş bıçağı performansı beklemeyin. tüyleri alırken atlama oluyor. tahriş yapmaması ve diğer trimmerlar gibi kanatma yapmaması güzel. ,neg
ne kadar kaliteli olursa olsun at kullan jiletin yerini tutmuyor. çok fazla tüy problemi olan deniyebilir!,neg
philips markasına güvenerek aldım ama makine çok zayıf. ne yüzdeki ne vücuttaki kılları iyi alamıyor. ,neg
makina güzel gerçekten anlatıldığı gibi. yorumlara bakarak aldım ve pişman olmadım. fakat canımı sıkan konu;,neg
makinadaki hijyen göstergesi tamamen sahte. bunu anlamak isterseniz makinayı çalıştırın yüzünüze hiç sürmeden bekleyin bir süre sonra hijyen seviyesinin düştüğünü göreceksiniz. yani hijyeni ölçtüğü felan yok sadece kullanım süresine bakarak zamanla düşürüyor ve hijyeni gösteriyormuş gibi yapıyor. sonrasında ise makinaya takıyorsunuz ve temizleme haznesi daha çok sıvı harcıyor. böylelikle siz temizleme sıvısı alıp brauna daha çok para kazandırıyorsunuz. bi̇lginize ,neg
urunu aldim ve 2 hafta boyunca islak ve kuru kullanmayi denedim. ,neg
kuru trasta daha basarili.,neg
"boyun bolgemde ters duz saga sola karmasik ve sert sakallarim var, hic bir turlu onlari almayi basaramadim. sakallariniz benimki gibiyse kesinlikle almayin",neg
yorumlara bakarak aldım. aylardır da kullanıyorum. yanaklarımda bile batıklar oluşturdu. boyun bölgesine gelince tek kelimeyle facia. jiletsiz tıraş tamamlamak neredeyse imkansız. daha ucuz yollu bir makine alınabilir.,neg
"ürünü ilk önce köpüksüz kullandım , jilet etkisi vermedi. 2nci kullanışımda ise köpüklü kullandım fena değil. fakat söylenilen gibi sinek kaydı etkisi filan yaratmıyor. çok iyi almanız için çok bastırmanız gerekiyor buda inanılmaz tahrişe yol açıyor. açıkçası tekrar kullanmaya korktum. temizleme ünitesi güzel fakat gece açtıysanız ses çok rahatsız eder.",neg
traş makinesini aldım. sakal için şekillendirici olmadigindan iade etmek zorunda kaldım. bu kadar pahalı bir makinenin şekillendirici parçası olmadığı çok garip. memnun olmadım. diger ürünleri çok iyi.,neg
yıllardır braun un sadece en üst modellerini kullandım. artık şarj problemi ile elek beraber su koyverince bu modeli aldım. ancak beklediğim performansı vermiyor traş bekledğimden uzun sürüyor. sonucu güzel ama 5-6 dakka sürmesi gereken traş 10 -12 dakikaya çıkmış durumda.  ,neg
şarjı beklediğimden uzun gidiyor( herhalde yeni olmasından dolayı ) en az 5 gün sizi tek şarjla kurtarır. ,neg
"hijyen sensörü çok hassas 2 traşta temizleme limiti neredeyse sıfıra iniyor, ilaçlı su uzun süre dayanmıyor uçuyor , ilaçlı su haznesinin her kullanımdan sonra tapası tekrar yerine takılıp kullanılabilir gibi geldi böylece uzun süre idare eder. ",neg
fiyatı takip edin hb da çok iyi kampanyalar oluyor,neg
benim sakallarım diğer insanlara göre daha gür cıkıyor ve mecburen günlük tras olmam gerekiyor  bu ürünü görüp yorumları okudugumda jiletten kurtuldum dedim ancak maalesef oyle olmadı ürün kötü degil ama çözümde değil özellıkle boyun kısmını gercekten almıyor sakalınız gür değil ise işe yarar ancak bu durumdada aynı işi gören daha uygun fiyatlı makinalar var kısacası benim beklentimi karsılamadı dıyebılırım.,neg
"az önce ilk traşımı oldum.olumlu görüşlere güvenerek almıştım.boyun bölgesini iyi almıyor,yanaklarda da birkaç alamadığı oldu.arkasından köpükle ve traş bıçağıyla normal traşımı oldum.sanırım sakalın cinsine göre değişiyor makinenin performansı.tavsiye etmem...",neg
"iyi değil demek için diğer markayla karşılaştırmış olmam lazım belki de ama bu braun iyi almıyor sakalları.. teknolojisi hayranlık uyandırıcı ama sakalları almadıktan sonra neye yaradı.. ama dediğim gibi başka da makina kullanmamıştım daha önce, kıyas yapamıyorum..",neg
"i̇lk olduğum sıralarda cildimi çok fazla tahriş etti. i̇ki defa bu yüzden bıraktım. kuaför ve kullananlara sorunca ilk başta tahriş eder cilt alıştıktıktan sonra rahat edersin dediler, ben de bir türlü olamıyorum yine tahriş edecek diye...",neg
ürün beklediğim kalitede çıkmadı.fiyatı hak ettiğini düşünmüyorum. ,neg
pek abartildigi gibi degil ,neg
"tavsiye etmiyorum, sakalı çok da iyi almıyor, tavsiye etmiyorum",neg
jiletten daha uzun sürüyor traş olması. o kadar iyi olduğunu söyleyemem. daha önce makine ile traş olanlar için idare eder ama jiletle olanlar için ise kötü olarak nitelendirebilirim. ,neg
kuru traşda yüzde tahriş yaptı ıslak olarak denemedim.,neg
fena degil,neg
"jiletle traşa alışkın insan için zor,hoşuma gitmedi!",neg
ürünü aldım kullandım hiçte memnun kalmadım tavsiye etmiyorum,neg
geciktirici özelliği iyi fakat krem dışındada var galiba.karşı tarafı aşırı rahatsız ediyor.bu yüzden önermiyorum.,neg
tavsi̇ye etmem,neg
"yorumlara aldanmayın. abartıldığı kadar aman aman bir etkisi olmadı.kontrol tamamen sizde. psikolojik olarak yok efendim bunu taktım şimdi daha uzun süre devam ederim der, buna şartlanırsanız belki ....",neg
kardesım gıt non stop al o da okey. ucuz etın yahnısı olayı var.1 tane kullandım kaldırıp 2 kutuyu cöpe attım.,neg
arkadaşlar buürünü aldım anma süper marketten almıştım buürüne verilen para gerçekten yazık tavsiye et halaen evde duruyor arkadaşlara verdim onlarda denediler işeyaramadı nı söylediler yalan cı firma,neg
"resimlere aldanmayın, favori̇ düzeltme bıçağı yok. biz yandık siz yanmayın..",neg
2günlük sakalda bile çekme yapıyor. sakallarımı ağdayla alsam daha az canım yanar.. çöp!!!,neg
urun guzel kesiyor hatta jiletten daha guzel kesiyor ama cok sivilce ve makinada acayip bir koku olusuyor surekli yikamama ragmen,neg
"ürünü aldım ve çöpe attım. ne uzun ne kısa tüyleri, ne ıslak ne kuru hiçbir şekilde alamıyor. çok kötü bir ürün.",neg
"orta uzunlukta seyrek sakallarımı bile almıyor, kolumdaki ince tüyü almıyor ne uzun tüyü ne de kısa tüyü alıyor. hiçbir işime yaramayan makineye o kadar para verdiğim için kendimi kötü hissettim.",neg
traş bıçağıyla yapılan traşın en az 4 katı zaman harcamak gerekiyor. boyun kısmını hiç almıyor. favori düzeltme aparatı yok zaten onun için jilet kullanmak gerekiyor. boşu boşuna paranızı ziyan etmeyin.,neg
bu ürünü 2 yıldan fazla oldu alalı,neg
daha iyisi pratiği ve kullanışlısı çıkmış mı diye karıştırırken gördüm ehhh işte idare eder bi ürün öyle destanlar yazdıracak kadar mükemmel değil.,neg
"ayrıca bu ürünü kullanmak çok yorucu. uygulama yaparken başparmak felci geçirdiğim, düzleştiriciye ara verip başparmak egzersizleri yaptığım da acı gerçeğimdir...",neg
verdiğim paranın hakkını vermedi. kesinlikle memnun kalmadım. saçımı iyi düzleştirmedi. kenarda atıl duruyor. yeni bir düzleştirici almam gerekecek.,neg
eşim için aldık dalgalı ve gür saçlarda sıkıntı yaşandığı aşikar. uzun sure ugrasip verim alinamiyor. yeni bir markanın ürününe bakıyoruz artık. tavsiye etmiyoruz.,neg
düz saçlı olmama rağmen zoraki düzleştiren ve sürekli kabarmasına neden olan bir ürün ,neg
benim gibi dalgali ve kabaran saclariniz varsa tavsiye etmem.kullandiktan bikac saat sonra etkisini yitiriyor. benim icin tam bir hayal kirikligi oldu diyebilirim baska bi urun almayi dusunuyorum.,neg
"gercekten kivircik ya da dalgali saclar ve kuru saclar icin ciddi anlamda pismanlik yaratan bi urun yarim saat bile gecmeden hem oldukca kabarik hem de tekrar dalganma oluyo, boyle saci olanlar bence kesinlikle uzak durmali",neg
1 yıldır bu ürünü kullanıyorum. saçlarım kıvırcık ve aldığıma pişmanım. saçlarımı düzleştirmeden önce herhangi bir serum kullanmazsam kabarıyor.  dışarı çıktıımda da saçlarım hemen bozuluyor dalgalanıp kıvrılıyor. almayı düşünenlere tavsiyem eğer kıvırcık saçlarınız varsa mükemmel bir sonuç beklemeyin!!!,neg
beklediğim kadar iyi çıktı diyemem. düzleştirirken dümdüz oluyor ama yarım saat sonra saçım hemen kabarıyor. en yüksek ısıda kullanmama rağmen beklediğim performansı bulamadım.,neg
